"Provider","claim_count","total_reimbursed","avg_claim_value","overall_avg_claim","review_flag"
PRV56893,7,3020,431.42857142857144,1740.6793685691955,Normal
PRV55995,46,19840,431.30434782608694,1740.6793685691955,Normal
PRV52761,11,4740,430.90909090909093,1740.6793685691955,Normal
PRV56500,151,65010,430.5298013245033,1740.6793685691955,Normal
PRV53498,2,860,430.0,1740.6793685691955,Normal
PRV54710,2,860,430.0,1740.6793685691955,Normal
PRV56843,2,860,430.0,1740.6793685691955,Normal
PRV55439,224,96290,429.86607142857144,1740.6793685691955,Normal
PRV54967,51,21920,429.80392156862746,1740.6793685691955,Normal
PRV53533,51,21850,428.4313725490196,1740.6793685691955,Normal
PRV53411,6,2570,428.3333333333333,1740.6793685691955,Normal
PRV56834,16,6850,428.125,1740.6793685691955,Normal
PRV56005,74,31660,427.8378378378378,1740.6793685691955,Normal
PRV52857,459,196310,427.69063180827885,1740.6793685691955,Normal
PRV51382,16,6840,427.5,1740.6793685691955,Normal
PRV52829,533,226800,425.515947467167,1740.6793685691955,Normal
PRV53402,17,7230,425.29411764705884,1740.6793685691955,Normal
PRV54836,8,3400,425.0,1740.6793685691955,Normal
PRV57472,4,1700,425.0,1740.6793685691955,Normal
PRV57614,4,1700,425.0,1740.6793685691955,Normal
PRV55445,133,56500,424.812030075188,1740.6793685691955,Normal
PRV56594,70,29730,424.7142857142857,1740.6793685691955,Normal
PRV55359,113,47940,424.24778761061947,1740.6793685691955,Normal
PRV53771,51,21610,423.72549019607845,1740.6793685691955,Normal
PRV54159,34,14400,423.52941176470586,1740.6793685691955,Normal
PRV57010,57,24130,423.3333333333333,1740.6793685691955,Normal
PRV53785,129,54580,423.1007751937984,1740.6793685691955,Normal
PRV51503,57,24070,422.280701754386,1740.6793685691955,Normal
PRV56219,277,116970,422.27436823104694,1740.6793685691955,Normal
PRV54506,134,56570,422.1641791044776,1740.6793685691955,Normal
PRV53482,24,10120,421.6666666666667,1740.6793685691955,Normal
PRV56868,18,7590,421.6666666666667,1740.6793685691955,Normal
PRV56798,24,10100,420.8333333333333,1740.6793685691955,Normal
PRV52059,1287,540810,420.2097902097902,1740.6793685691955,Normal
PRV54672,10,4200,420.0,1740.6793685691955,Normal
PRV55641,2,840,420.0,1740.6793685691955,Normal
PRV53921,768,322230,419.5703125,1740.6793685691955,Normal
PRV54904,19,7970,419.4736842105263,1740.6793685691955,Normal
PRV52410,58,24310,419.13793103448273,1740.6793685691955,Normal
PRV53475,10,4190,419.0,1740.6793685691955,Normal
PRV55045,66,27630,418.6363636363636,1740.6793685691955,Normal
PRV56054,45,18830,418.44444444444446,1740.6793685691955,Normal
PRV52381,80,33460,418.25,1740.6793685691955,Normal
PRV57459,11,4600,418.1818181818182,1740.6793685691955,Normal
PRV56497,30,12540,418.0,1740.6793685691955,Normal
PRV57175,78,32600,417.94871794871796,1740.6793685691955,Normal
PRV51202,12,5010,417.5,1740.6793685691955,Normal
PRV55318,63,26300,417.46031746031747,1740.6793685691955,Normal
PRV51212,15,6260,417.3333333333333,1740.6793685691955,Normal
PRV51865,28,11670,416.7857142857143,1740.6793685691955,Normal
PRV51230,30,12490,416.3333333333333,1740.6793685691955,Normal
PRV54774,488,203170,416.33196721311475,1740.6793685691955,Normal
PRV54372,1617,673000,416.20284477427333,1740.6793685691955,Normal
PRV57107,13,5410,416.15384615384613,1740.6793685691955,Normal
PRV51111,132,54860,415.6060606060606,1740.6793685691955,Normal
PRV57213,82,34040,415.1219512195122,1740.6793685691955,Normal
PRV52440,12,4980,415.0,1740.6793685691955,Normal
PRV57394,16,6630,414.375,1740.6793685691955,Normal
PRV53503,13,5380,413.84615384615387,1740.6793685691955,Normal
PRV51724,6,2480,413.3333333333333,1740.6793685691955,Normal
PRV57366,12,4960,413.3333333333333,1740.6793685691955,Normal
PRV53363,41,16940,413.1707317073171,1740.6793685691955,Normal
PRV52236,14,5780,412.85714285714283,1740.6793685691955,Normal
PRV53751,22,9070,412.27272727272725,1740.6793685691955,Normal
PRV54368,110,45340,412.1818181818182,1740.6793685691955,Normal
PRV52911,5,2060,412.0,1740.6793685691955,Normal
PRV55839,186,76630,411.98924731182797,1740.6793685691955,Normal
PRV52750,26,10700,411.53846153846155,1740.6793685691955,Normal
PRV54727,59,24270,411.35593220338984,1740.6793685691955,Normal
PRV55608,18,7400,411.1111111111111,1740.6793685691955,Normal
PRV53798,38,15620,411.05263157894734,1740.6793685691955,Normal
PRV53156,16,6570,410.625,1740.6793685691955,Normal
PRV52936,108,44340,410.55555555555554,1740.6793685691955,Normal
PRV52391,22,9030,410.45454545454544,1740.6793685691955,Normal
PRV52700,30,12300,410.0,1740.6793685691955,Normal
PRV53628,202,82780,409.8019801980198,1740.6793685691955,Normal
PRV52095,38,15560,409.4736842105263,1740.6793685691955,Normal
PRV53251,233,95400,409.4420600858369,1740.6793685691955,Normal
PRV53832,12,4910,409.1666666666667,1740.6793685691955,Normal
PRV56837,42,17170,408.8095238095238,1740.6793685691955,Normal
PRV57577,73,29810,408.35616438356163,1740.6793685691955,Normal
PRV53997,172,70230,408.3139534883721,1740.6793685691955,Normal
PRV53096,130,53000,407.6923076923077,1740.6793685691955,Normal
PRV51852,19,7740,407.36842105263156,1740.6793685691955,Normal
PRV53382,45,18320,407.1111111111111,1740.6793685691955,Normal
PRV53799,753,306440,406.95883134130145,1740.6793685691955,Normal
PRV53221,16,6510,406.875,1740.6793685691955,Normal
PRV52240,62,25220,406.7741935483871,1740.6793685691955,Normal
PRV57057,26,10560,406.15384615384613,1740.6793685691955,Normal
PRV57475,23,9340,406.0869565217391,1740.6793685691955,Normal
PRV55842,122,49540,406.0655737704918,1740.6793685691955,Normal
PRV51256,95,38550,405.7894736842105,1740.6793685691955,Normal
PRV53407,133,53960,405.7142857142857,1740.6793685691955,Normal
PRV56905,15,6080,405.3333333333333,1740.6793685691955,Normal
PRV55795,10,4050,405.0,1740.6793685691955,Normal
PRV55724,31,12550,404.83870967741933,1740.6793685691955,Normal
PRV53462,11,4450,404.54545454545456,1740.6793685691955,Normal
PRV55614,73,29530,404.52054794520546,1740.6793685691955,Normal
PRV55862,8,3230,403.75,1740.6793685691955,Normal
PRV56311,19,7670,403.6842105263158,1740.6793685691955,Normal
PRV51746,26,10490,403.46153846153845,1740.6793685691955,Normal
PRV53617,83,33480,403.3734939759036,1740.6793685691955,Normal
PRV57660,6,2420,403.3333333333333,1740.6793685691955,Normal
PRV54306,33,13300,403.030303030303,1740.6793685691955,Normal
PRV53134,10,4030,403.0,1740.6793685691955,Normal
PRV55056,100,40290,402.9,1740.6793685691955,Normal
PRV57553,21,8460,402.85714285714283,1740.6793685691955,Normal
PRV55402,44,17720,402.72727272727275,1740.6793685691955,Normal
PRV56803,795,319420,401.7861635220126,1740.6793685691955,Normal
PRV56405,60,24090,401.5,1740.6793685691955,Normal
PRV55271,15,6020,401.3333333333333,1740.6793685691955,Normal
PRV54465,9,3610,401.1111111111111,1740.6793685691955,Normal
PRV51931,46,18430,400.6521739130435,1740.6793685691955,Normal
PRV51488,272,108930,400.4779411764706,1740.6793685691955,Normal
PRV53611,36,14410,400.27777777777777,1740.6793685691955,Normal
PRV51214,8,3200,400.0,1740.6793685691955,Normal
PRV51705,1,400,400.0,1740.6793685691955,Normal
PRV52535,18,7200,400.0,1740.6793685691955,Normal
PRV52638,1,400,400.0,1740.6793685691955,Normal
PRV55089,1,400,400.0,1740.6793685691955,Normal
PRV55302,1,400,400.0,1740.6793685691955,Normal
PRV57373,2,800,400.0,1740.6793685691955,Normal
PRV57571,1,400,400.0,1740.6793685691955,Normal
PRV57655,1,400,400.0,1740.6793685691955,Normal
PRV57679,1,400,400.0,1740.6793685691955,Normal
PRV56866,68,27180,399.70588235294116,1740.6793685691955,Normal
PRV55202,30,11980,399.3333333333333,1740.6793685691955,Normal
PRV51396,44,17520,398.1818181818182,1740.6793685691955,Normal
PRV52273,11,4380,398.1818181818182,1740.6793685691955,Normal
PRV55358,37,14710,397.56756756756755,1740.6793685691955,Normal
PRV55596,32,12720,397.5,1740.6793685691955,Normal
PRV53698,77,30550,396.75324675324674,1740.6793685691955,Normal
PRV55039,2058,816200,396.5986394557823,1740.6793685691955,Normal
PRV52051,89,35290,396.5168539325843,1740.6793685691955,Normal
PRV51938,106,42020,396.41509433962267,1740.6793685691955,Normal
PRV55500,38,15060,396.3157894736842,1740.6793685691955,Normal
PRV57686,23,9110,396.0869565217391,1740.6793685691955,Normal
PRV56364,79,31280,395.9493670886076,1740.6793685691955,Normal
PRV52246,67,26510,395.67164179104475,1740.6793685691955,Normal
PRV56871,11,4350,395.45454545454544,1740.6793685691955,Normal
PRV53232,64,25300,395.3125,1740.6793685691955,Normal
PRV56271,93,36760,395.26881720430106,1740.6793685691955,Normal
PRV51734,20,7900,395.0,1740.6793685691955,Normal
PRV55974,175,69110,394.9142857142857,1740.6793685691955,Normal
PRV53685,45,17770,394.8888888888889,1740.6793685691955,Normal
PRV57650,36,14210,394.72222222222223,1740.6793685691955,Normal
PRV56982,24,9470,394.5833333333333,1740.6793685691955,Normal
PRV51308,35,13790,394.0,1740.6793685691955,Normal
PRV52064,2844,1119680,393.69901547116734,1740.6793685691955,Normal
PRV55870,56,22030,393.39285714285717,1740.6793685691955,Normal
PRV53708,53,20820,392.8301886792453,1740.6793685691955,Normal
PRV51346,266,104490,392.81954887218046,1740.6793685691955,Normal
PRV51528,17,6670,392.3529411764706,1740.6793685691955,Normal
PRV55260,57,22310,391.4035087719298,1740.6793685691955,Normal
PRV56551,36,14070,390.8333333333333,1740.6793685691955,Normal
PRV55481,52,20310,390.5769230769231,1740.6793685691955,Normal
PRV56415,41,15990,390.0,1740.6793685691955,Normal
PRV53166,23,8960,389.5652173913044,1740.6793685691955,Normal
PRV53057,53,20640,389.4339622641509,1740.6793685691955,Normal
PRV55934,653,254220,389.31087289433384,1740.6793685691955,Normal
PRV54688,1032,401660,389.20542635658916,1740.6793685691955,Normal
PRV54435,11,4280,389.09090909090907,1740.6793685691955,Normal
PRV55238,101,39250,388.61386138613864,1740.6793685691955,Normal
PRV56933,12,4660,388.3333333333333,1740.6793685691955,Normal
PRV51303,93,36110,388.2795698924731,1740.6793685691955,Normal
PRV53487,40,15530,388.25,1740.6793685691955,Normal
PRV55363,62,24070,388.2258064516129,1740.6793685691955,Normal
PRV56907,15,5820,388.0,1740.6793685691955,Normal
PRV55168,134,51960,387.76119402985074,1740.6793685691955,Normal
PRV51879,105,40710,387.7142857142857,1740.6793685691955,Normal
PRV56566,176,68110,386.9886363636364,1740.6793685691955,Normal
PRV51678,66,25540,386.969696969697,1740.6793685691955,Normal
PRV53551,29,11220,386.8965517241379,1740.6793685691955,Normal
PRV57354,22,8510,386.8181818181818,1740.6793685691955,Normal
PRV54128,27,10440,386.6666666666667,1740.6793685691955,Normal
PRV51062,397,153380,386.3476070528967,1740.6793685691955,Normal
PRV57006,105,40560,386.2857142857143,1740.6793685691955,Normal
PRV53173,43,16610,386.27906976744185,1740.6793685691955,Normal
PRV53901,14,5400,385.7142857142857,1740.6793685691955,Normal
PRV54628,4,1540,385.0,1740.6793685691955,Normal
PRV54809,55,21170,384.90909090909093,1740.6793685691955,Normal
PRV56602,145,55810,384.8965517241379,1740.6793685691955,Normal
PRV56068,41,15780,384.8780487804878,1740.6793685691955,Normal
PRV54923,79,30400,384.8101265822785,1740.6793685691955,Normal
PRV56435,260,100030,384.7307692307692,1740.6793685691955,Normal
PRV56790,91,34990,384.5054945054945,1740.6793685691955,Normal
PRV55768,64,24570,383.90625,1740.6793685691955,Normal
PRV56577,293,112430,383.7201365187713,1740.6793685691955,Normal
PRV52355,63,24170,383.6507936507937,1740.6793685691955,Normal
PRV53262,118,45250,383.47457627118644,1740.6793685691955,Normal
PRV56958,13,4980,383.0769230769231,1740.6793685691955,Normal
PRV55085,24,9180,382.5,1740.6793685691955,Normal
PRV56208,67,25610,382.23880597014926,1740.6793685691955,Normal
PRV56346,42,16050,382.14285714285717,1740.6793685691955,Normal
PRV53565,5,1910,382.0,1740.6793685691955,Normal
PRV54793,10,3820,382.0,1740.6793685691955,Normal
PRV56716,124,47360,381.93548387096774,1740.6793685691955,Normal
PRV57013,41,15650,381.7073170731707,1740.6793685691955,Normal
PRV53376,74,28240,381.6216216216216,1740.6793685691955,Normal
PRV54609,45,17160,381.3333333333333,1740.6793685691955,Normal
PRV56867,9,3430,381.1111111111111,1740.6793685691955,Normal
PRV52853,29,11050,381.0344827586207,1740.6793685691955,Normal
PRV51376,51,19420,380.7843137254902,1740.6793685691955,Normal
PRV55235,160,60920,380.75,1740.6793685691955,Normal
PRV52658,39,14840,380.5128205128205,1740.6793685691955,Normal
PRV57381,49,18640,380.40816326530614,1740.6793685691955,Normal
PRV57469,58,22050,380.17241379310343,1740.6793685691955,Normal
PRV55712,26,9880,380.0,1740.6793685691955,Normal
PRV56950,3,1140,380.0,1740.6793685691955,Normal
PRV57479,19,7220,380.0,1740.6793685691955,Normal
PRV57759,28,10640,380.0,1740.6793685691955,Normal
PRV51958,29,11000,379.3103448275862,1740.6793685691955,Normal
PRV51564,24,9100,379.1666666666667,1740.6793685691955,Normal
PRV56181,12,4550,379.1666666666667,1740.6793685691955,Normal
PRV56176,21,7960,379.04761904761904,1740.6793685691955,Normal
PRV51061,145,54940,378.8965517241379,1740.6793685691955,Normal
PRV54995,16,6060,378.75,1740.6793685691955,Normal
PRV56453,115,43550,378.69565217391306,1740.6793685691955,Normal
PRV52431,63,23850,378.57142857142856,1740.6793685691955,Normal
PRV51672,6,2270,378.3333333333333,1740.6793685691955,Normal
PRV53701,6,2270,378.3333333333333,1740.6793685691955,Normal
PRV53443,215,81290,378.09302325581393,1740.6793685691955,Normal
PRV54748,85,32110,377.7647058823529,1740.6793685691955,Normal
PRV53362,35,13220,377.7142857142857,1740.6793685691955,Normal
PRV56255,102,38510,377.54901960784315,1740.6793685691955,Normal
PRV56515,7,2640,377.14285714285717,1740.6793685691955,Normal
PRV56351,29,10920,376.55172413793105,1740.6793685691955,Normal
PRV57238,45,16940,376.44444444444446,1740.6793685691955,Normal
PRV51752,87,32740,376.32183908045977,1740.6793685691955,Normal
PRV51843,50,18810,376.2,1740.6793685691955,Normal
PRV54910,215,80880,376.1860465116279,1740.6793685691955,Normal
PRV54536,13,4890,376.15384615384613,1740.6793685691955,Normal
PRV55095,20,7520,376.0,1740.6793685691955,Normal
PRV55477,46,17290,375.8695652173913,1740.6793685691955,Normal
PRV54877,70,26290,375.57142857142856,1740.6793685691955,Normal
PRV53147,18,6760,375.55555555555554,1740.6793685691955,Normal
PRV56945,57,21400,375.43859649122805,1740.6793685691955,Normal
PRV54919,178,66770,375.1123595505618,1740.6793685691955,Normal
PRV51747,4,1500,375.0,1740.6793685691955,Normal
PRV56302,4,1500,375.0,1740.6793685691955,Normal
PRV54537,60,22470,374.5,1740.6793685691955,Normal
PRV53765,67,25080,374.32835820895525,1740.6793685691955,Normal
PRV55304,204,76330,374.1666666666667,1740.6793685691955,Normal
PRV56455,13,4860,373.84615384615387,1740.6793685691955,Normal
PRV55871,12,4480,373.3333333333333,1740.6793685691955,Normal
PRV56258,70,26130,373.2857142857143,1740.6793685691955,Normal
PRV52312,214,79810,372.94392523364485,1740.6793685691955,Normal
PRV56141,39,14540,372.8205128205128,1740.6793685691955,Normal
PRV53556,31,11550,372.5806451612903,1740.6793685691955,Normal
PRV52839,33,12290,372.42424242424244,1740.6793685691955,Normal
PRV56512,27,10050,372.22222222222223,1740.6793685691955,Normal
PRV54442,68,25300,372.05882352941177,1740.6793685691955,Normal
PRV51630,5,1860,372.0,1740.6793685691955,Normal
PRV51226,20,7430,371.5,1740.6793685691955,Normal
PRV55468,27,10030,371.48148148148147,1740.6793685691955,Normal
PRV52407,43,15970,371.3953488372093,1740.6793685691955,Normal
PRV54946,91,33740,370.7692307692308,1740.6793685691955,Normal
PRV56242,136,50420,370.7352941176471,1740.6793685691955,Normal
PRV55453,795,294610,370.57861635220127,1740.6793685691955,Normal
PRV55071,70,25930,370.42857142857144,1740.6793685691955,Normal
PRV53427,24,8880,370.0,1740.6793685691955,Normal
PRV56521,32,11840,370.0,1740.6793685691955,Normal
PRV57627,28,10360,370.0,1740.6793685691955,Normal
PRV57763,118,43610,369.5762711864407,1740.6793685691955,Normal
PRV53829,16,5910,369.375,1740.6793685691955,Normal
PRV56851,20,7380,369.0,1740.6793685691955,Normal
PRV57224,214,78960,368.97196261682245,1740.6793685691955,Normal
PRV51872,24,8840,368.3333333333333,1740.6793685691955,Normal
PRV56037,5,1840,368.0,1740.6793685691955,Normal
PRV51969,42,15450,367.85714285714283,1740.6793685691955,Normal
PRV56152,18,6620,367.77777777777777,1740.6793685691955,Normal
PRV52563,473,173770,367.3784355179704,1740.6793685691955,Normal
PRV54411,22,8070,366.8181818181818,1740.6793685691955,Normal
PRV54508,90,33010,366.77777777777777,1740.6793685691955,Normal
PRV55454,368,134960,366.7391304347826,1740.6793685691955,Normal
PRV54315,103,37770,366.6990291262136,1740.6793685691955,Normal
PRV56138,36,13160,365.55555555555554,1740.6793685691955,Normal
PRV55325,41,14980,365.3658536585366,1740.6793685691955,Normal
PRV56291,36,13150,365.27777777777777,1740.6793685691955,Normal
PRV55073,18,6570,365.0,1740.6793685691955,Normal
PRV55291,6,2190,365.0,1740.6793685691955,Normal
PRV52882,41,14960,364.8780487804878,1740.6793685691955,Normal
PRV53907,126,45960,364.76190476190476,1740.6793685691955,Normal
PRV52893,362,131850,364.22651933701655,1740.6793685691955,Normal
PRV56157,38,13840,364.2105263157895,1740.6793685691955,Normal
PRV56784,19,6920,364.2105263157895,1740.6793685691955,Normal
PRV52844,129,46950,363.95348837209303,1740.6793685691955,Normal
PRV57160,101,36750,363.86138613861385,1740.6793685691955,Normal
PRV54572,146,53110,363.7671232876712,1740.6793685691955,Normal
PRV52935,280,101800,363.57142857142856,1740.6793685691955,Normal
PRV52087,56,20350,363.39285714285717,1740.6793685691955,Normal
PRV54250,62,22530,363.38709677419354,1740.6793685691955,Normal
PRV53440,164,59590,363.3536585365854,1740.6793685691955,Normal
PRV54471,46,16700,363.04347826086956,1740.6793685691955,Normal
PRV55966,21,7620,362.85714285714283,1740.6793685691955,Normal
PRV53699,361,130970,362.797783933518,1740.6793685691955,Normal
PRV57058,29,10520,362.7586206896552,1740.6793685691955,Normal
PRV56404,363,131660,362.69972451790636,1740.6793685691955,Normal
PRV54715,19,6890,362.63157894736844,1740.6793685691955,Normal
PRV54976,55,19940,362.54545454545456,1740.6793685691955,Normal
PRV55552,1206,436740,362.1393034825871,1740.6793685691955,Normal
PRV56509,117,42370,362.13675213675214,1740.6793685691955,Normal
PRV57718,161,58290,362.0496894409938,1740.6793685691955,Normal
PRV52206,5,1810,362.0,1740.6793685691955,Normal
PRV54444,27,9770,361.85185185185185,1740.6793685691955,Normal
PRV51044,59,21330,361.52542372881356,1740.6793685691955,Normal
PRV53727,20,7230,361.5,1740.6793685691955,Normal
PRV55779,7,2530,361.42857142857144,1740.6793685691955,Normal
PRV56113,45,16260,361.3333333333333,1740.6793685691955,Normal
PRV55968,148,53460,361.2162162162162,1740.6793685691955,Normal
PRV55247,355,128140,360.9577464788732,1740.6793685691955,Normal
PRV51398,86,31040,360.93023255813955,1740.6793685691955,Normal
PRV51642,29,10460,360.6896551724138,1740.6793685691955,Normal
PRV57441,74,26660,360.27027027027026,1740.6793685691955,Normal
PRV51763,11,3960,360.0,1740.6793685691955,Normal
PRV54299,5,1800,360.0,1740.6793685691955,Normal
PRV56654,49,17620,359.59183673469386,1740.6793685691955,Normal
PRV54224,43,15460,359.5348837209302,1740.6793685691955,Normal
PRV52048,108,38820,359.44444444444446,1740.6793685691955,Normal
PRV57139,16,5750,359.375,1740.6793685691955,Normal
PRV53992,244,87620,359.0983606557377,1740.6793685691955,Normal
PRV54932,59,21160,358.64406779661016,1740.6793685691955,Normal
PRV56498,7,2510,358.57142857142856,1740.6793685691955,Normal
PRV55921,59,21140,358.3050847457627,1740.6793685691955,Normal
PRV56857,46,16480,358.2608695652174,1740.6793685691955,Normal
PRV51439,42,15040,358.0952380952381,1740.6793685691955,Normal
PRV52747,21,7520,358.0952380952381,1740.6793685691955,Normal
PRV56261,69,24690,357.82608695652175,1740.6793685691955,Normal
PRV55807,17,6080,357.6470588235294,1740.6793685691955,Normal
PRV54795,21,7510,357.6190476190476,1740.6793685691955,Normal
PRV54231,190,67880,357.2631578947368,1740.6793685691955,Normal
PRV54745,828,295740,357.17391304347825,1740.6793685691955,Normal
PRV52097,55,19640,357.09090909090907,1740.6793685691955,Normal
PRV53412,27,9640,357.037037037037,1740.6793685691955,Normal
PRV51994,33,11780,356.969696969697,1740.6793685691955,Normal
PRV57245,92,32790,356.4130434782609,1740.6793685691955,Normal
PRV53300,354,126160,356.38418079096044,1740.6793685691955,Normal
PRV51071,24,8550,356.25,1740.6793685691955,Normal
PRV54274,47,16740,356.17021276595744,1740.6793685691955,Normal
PRV54184,10,3560,356.0,1740.6793685691955,Normal
PRV56890,12,4270,355.8333333333333,1740.6793685691955,Normal
PRV53676,471,167540,355.71125265392783,1740.6793685691955,Normal
PRV57748,45,16000,355.55555555555554,1740.6793685691955,Normal
PRV56425,381,135450,355.51181102362204,1740.6793685691955,Normal
PRV51653,24,8530,355.4166666666667,1740.6793685691955,Normal
PRV51097,125,44420,355.36,1740.6793685691955,Normal
PRV53877,19,6750,355.2631578947368,1740.6793685691955,Normal
PRV51661,134,47570,355.0,1740.6793685691955,Normal
PRV54142,28,9940,355.0,1740.6793685691955,Normal
PRV56174,10,3550,355.0,1740.6793685691955,Normal
PRV56645,64,22720,355.0,1740.6793685691955,Normal
PRV57455,6,2130,355.0,1740.6793685691955,Normal
PRV55188,207,73470,354.92753623188406,1740.6793685691955,Normal
PRV54252,17,6030,354.70588235294116,1740.6793685691955,Normal
PRV53415,34,12050,354.4117647058824,1740.6793685691955,Normal
PRV55167,94,33300,354.25531914893617,1740.6793685691955,Normal
PRV51658,5,1770,354.0,1740.6793685691955,Normal
PRV56027,25,8840,353.6,1740.6793685691955,Normal
PRV53342,73,25810,353.56164383561645,1740.6793685691955,Normal
PRV55797,3,1060,353.3333333333333,1740.6793685691955,Normal
PRV55279,81,28610,353.2098765432099,1740.6793685691955,Normal
PRV52421,95,33550,353.1578947368421,1740.6793685691955,Normal
PRV51076,29,10230,352.7586206896552,1740.6793685691955,Normal
PRV57335,807,284670,352.75092936802974,1740.6793685691955,Normal
PRV57688,12,4230,352.5,1740.6793685691955,Normal
PRV54907,170,59920,352.47058823529414,1740.6793685691955,Normal
PRV51012,48,16890,351.875,1740.6793685691955,Normal
PRV57356,67,23570,351.7910447761194,1740.6793685691955,Normal
PRV55248,133,46760,351.57894736842104,1740.6793685691955,Normal
PRV54280,20,7030,351.5,1740.6793685691955,Normal
PRV51113,132,46390,351.43939393939394,1740.6793685691955,Normal
PRV51510,57,20020,351.2280701754386,1740.6793685691955,Normal
PRV52230,43,15100,351.16279069767444,1740.6793685691955,Normal
PRV56823,18,6320,351.1111111111111,1740.6793685691955,Normal
PRV51271,123,43180,351.0569105691057,1740.6793685691955,Normal
PRV56621,91,31940,350.989010989011,1740.6793685691955,Normal
PRV52827,804,282060,350.82089552238807,1740.6793685691955,Normal
PRV57272,25,8770,350.8,1740.6793685691955,Normal
PRV52208,13,4560,350.7692307692308,1740.6793685691955,Normal
PRV51870,55,19290,350.72727272727275,1740.6793685691955,Normal
PRV56527,57,19990,350.70175438596493,1740.6793685691955,Normal
PRV51004,149,52170,350.13422818791946,1740.6793685691955,Normal
PRV51674,4,1400,350.0,1740.6793685691955,Normal
PRV53525,2,700,350.0,1740.6793685691955,Normal
PRV56077,7,2450,350.0,1740.6793685691955,Normal
PRV56824,136,47540,349.55882352941177,1740.6793685691955,Normal
PRV54267,226,78960,349.3805309734513,1740.6793685691955,Normal
PRV51014,30,10480,349.3333333333333,1740.6793685691955,Normal
PRV56557,65,22690,349.0769230769231,1740.6793685691955,Normal
PRV54988,41,14310,349.0243902439024,1740.6793685691955,Normal
PRV56601,33,11510,348.7878787878788,1740.6793685691955,Normal
PRV54636,76,26500,348.6842105263158,1740.6793685691955,Normal
PRV55480,42,14640,348.57142857142856,1740.6793685691955,Normal
PRV56193,14,4880,348.57142857142856,1740.6793685691955,Normal
PRV52099,90,31370,348.55555555555554,1740.6793685691955,Normal
PRV55447,66,22990,348.3333333333333,1740.6793685691955,Normal
PRV55561,24,8360,348.3333333333333,1740.6793685691955,Normal
PRV52826,292,101600,347.94520547945206,1740.6793685691955,Normal
PRV52411,92,32010,347.9347826086956,1740.6793685691955,Normal
PRV56008,1370,476600,347.88321167883214,1740.6793685691955,Normal
PRV52796,48,16690,347.7083333333333,1740.6793685691955,Normal
PRV53126,34,11820,347.6470588235294,1740.6793685691955,Normal
PRV51611,8,2780,347.5,1740.6793685691955,Normal
PRV55717,73,25360,347.3972602739726,1740.6793685691955,Normal
PRV55748,10,3470,347.0,1740.6793685691955,Normal
PRV52071,749,259850,346.92923898531376,1740.6793685691955,Normal
PRV57413,52,18030,346.7307692307692,1740.6793685691955,Normal
PRV51849,146,50620,346.71232876712327,1740.6793685691955,Normal
PRV57147,12,4160,346.6666666666667,1740.6793685691955,Normal
PRV53123,132,45750,346.59090909090907,1740.6793685691955,Normal
PRV55735,93,32230,346.55913978494624,1740.6793685691955,Normal
PRV51112,304,105250,346.2171052631579,1740.6793685691955,Normal
PRV54763,34,11770,346.1764705882353,1740.6793685691955,Normal
PRV55487,78,27000,346.15384615384613,1740.6793685691955,Normal
PRV57276,13,4500,346.15384615384613,1740.6793685691955,Normal
PRV52932,40,13830,345.75,1740.6793685691955,Normal
PRV51281,259,89470,345.44401544401546,1740.6793685691955,Normal
PRV57586,144,49710,345.2083333333333,1740.6793685691955,Normal
PRV51424,86,29670,345.0,1740.6793685691955,Normal
PRV52743,6,2070,345.0,1740.6793685691955,Normal
PRV57264,8,2760,345.0,1740.6793685691955,Normal
PRV57754,6,2070,345.0,1740.6793685691955,Normal
PRV56674,46,15860,344.7826086956522,1740.6793685691955,Normal
PRV55486,15,5170,344.6666666666667,1740.6793685691955,Normal
PRV56284,67,23090,344.6268656716418,1740.6793685691955,Normal
PRV55114,13,4480,344.61538461538464,1740.6793685691955,Normal
PRV52133,305,105080,344.5245901639344,1740.6793685691955,Normal
PRV57240,72,24790,344.30555555555554,1740.6793685691955,Normal
PRV53842,7,2410,344.2857142857143,1740.6793685691955,Normal
PRV54282,19,6540,344.2105263157895,1740.6793685691955,Normal
PRV55283,36,12390,344.1666666666667,1740.6793685691955,Normal
PRV56622,26,8930,343.46153846153845,1740.6793685691955,Normal
PRV51191,32,10990,343.4375,1740.6793685691955,Normal
PRV56301,3,1030,343.3333333333333,1740.6793685691955,Normal
PRV52886,70,24030,343.2857142857143,1740.6793685691955,Normal
PRV57212,101,34670,343.26732673267327,1740.6793685691955,Normal
PRV54477,100,34310,343.1,1740.6793685691955,Normal
PRV52304,184,63120,343.04347826086956,1740.6793685691955,Normal
PRV51063,149,51110,343.02013422818794,1740.6793685691955,Normal
PRV51697,63,21600,342.85714285714283,1740.6793685691955,Normal
PRV57646,25,8570,342.8,1740.6793685691955,Normal
PRV52949,79,27080,342.7848101265823,1740.6793685691955,Normal
PRV57259,48,16450,342.7083333333333,1740.6793685691955,Normal
PRV51441,85,29130,342.70588235294116,1740.6793685691955,Normal
PRV53638,111,38040,342.7027027027027,1740.6793685691955,Normal
PRV53679,826,283020,342.6392251815981,1740.6793685691955,Normal
PRV54459,9,3080,342.22222222222223,1740.6793685691955,Normal
PRV53470,64,21900,342.1875,1740.6793685691955,Normal
PRV53289,106,36260,342.07547169811323,1740.6793685691955,Normal
